timestamp,username,ip_address,user_agent,location,login_success,is_fraud,login_attempts_1h,ip_changes_24h,user_agent_mismatch,time_since_last_login,location_change,mouse_velocity,mouse_distance,keystroke_dwell,keystroke_flight
2025-05-06 03:23:00.384357,user_32,192.168.1.50,Firefox-Desktop,US,1,0.0,23,43,1,-6363.0000710333325,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 03:24:00.394651,user_32,192.168.1.31,Chrome-Desktop,US,1,0.0,24,44,1,-6361.999899466667,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 03:44:00.392808,user_32,192.168.1.40,Chrome-Desktop,SG,1,0.0,25,45,1,-6341.999930183333,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 04:50:00.384100,user_32,192.168.1.30,Firefox-Mobile,SG,1,0.0,25,46,1,-6276.000075316667,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 06:54:00.387876,user_32,192.168.1.50,Chrome-Mobile,IN,1,0.0,25,47,1,-6152.000012383333,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 09:43:00.384021,user_32,192.168.1.40,Chrome-Desktop,UK,1,0.0,25,48,1,-5983.000076633334,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 10:11:00.385098,user_32,192.168.1.22,Firefox-Mobile,UK,1,0.0,26,49,1,-5955.000058683333,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 10:24:00.391458,user_32,192.168.1.5,Safari-Desktop,IN,1,0.0,27,50,0,-5941.999952683333,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 11:26:00.389204,user_32,192.168.1.39,Chrome-Desktop,SG,1,0.0,27,51,1,-5879.99999025,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 19:28:00.382339,user_32,192.168.1.14,Chrome-Desktop,UK,1,0.0,27,52,1,-5398.000104666667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 19:43:00.385998,user_32,192.168.1.11,Chrome-Desktop,SG,1,0.0,28,53,1,-5383.000043683333,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 20:47:00.390926,user_32,192.168.1.17,Safari-Desktop,US,1,0.0,28,54,0,-5318.99996155,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 20:53:00.384445,user_32,192.168.1.46,Chrome-Mobile,US,1,0.0,29,55,1,-5313.000069566667,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 21:52:00.395653,user_32,192.168.1.46,Firefox-Mobile,UK,1,0.0,30,55,1,-5253.999882766667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-06 22:25:00.384070,user_32,192.168.1.31,Safari-Mobile,US,1,0.0,31,56,1,-5221.000075816667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 01:19:00.390240,user_32,192.168.1.30,Chrome-Mobile,US,1,0.0,31,57,1,-5046.9999729833335,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 03:58:00.389851,user_32,192.168.1.11,Safari-Desktop,SG,1,0.0,31,58,0,-4887.999979466666,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 05:52:00.389954,user_32,192.168.1.35,Firefox-Desktop,UK,1,0.0,31,59,1,-4773.999977750001,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 06:36:00.389308,user_32,192.168.1.42,Chrome-Desktop,SG,1,0.0,32,60,1,-4729.999988516666,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 08:44:00.391032,user_32,192.168.1.48,Firefox-Mobile,IN,1,0.0,32,61,1,-4601.999959783334,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 11:14:00.386308,user_32,192.168.1.39,Safari-Desktop,SG,1,0.0,32,62,0,-4452.000038516667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 12:25:00.390184,user_32,192.168.1.17,Firefox-Desktop,IN,1,0.0,32,63,1,-4380.999973916667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 14:35:00.388416,user_32,192.168.1.4,Firefox-Desktop,SG,1,0.0,32,64,1,-4251.000003383333,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 21:12:00.382789,user_32,192.168.1.44,Firefox-Mobile,UK,0,0.0,32,65,1,0.0,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-07 22:13:00.384873,user_32,192.168.1.14,Chrome-Mobile,UK,1,0.0,32,66,1,-3793.0000624333334,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 00:46:00.385773,user_32,192.168.1.48,Chrome-Desktop,US,1,0.0,32,67,1,-3640.0000474333333,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 04:39:00.390013,user_32,192.168.1.28,Safari-Mobile,US,1,0.0,32,68,1,-3406.999976766667,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 07:24:00.386014,user_32,192.168.1.46,Safari-Mobile,DE,1,0.0,32,69,1,-3242.0000434166664,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 08:08:00.386186,user_32,192.168.1.30,Safari-Mobile,IN,1,0.0,33,70,1,-3198.00004055,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 08:13:00.382406,user_32,192.168.1.20,Safari-Mobile,SG,1,0.0,34,71,1,-3193.00010355,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 11:59:00.393917,user_32,192.168.1.44,Firefox-Desktop,SG,0,0.0,34,72,1,0.0,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 13:53:00.386896,user_32,192.168.1.41,Chrome-Desktop,UK,1,0.0,34,73,1,-2853.0000287166667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 13:54:00.386114,user_32,192.168.1.49,Firefox-Desktop,SG,1,0.0,35,74,1,-2852.00004175,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 15:58:00.387466,user_32,192.168.1.1,Firefox-Desktop,US,1,0.0,35,75,1,-2728.0000192166667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 17:14:00.386803,user_32,192.168.1.48,Chrome-Mobile,US,1,0.0,35,76,1,-2652.0000302666667,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 19:16:00.390040,user_32,192.168.1.31,Safari-Mobile,UK,1,0.0,35,77,1,-2529.9999763166666,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 21:22:00.395492,user_32,192.168.1.9,Chrome-Desktop,US,0,0.0,35,78,1,0.0,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 22:52:00.387888,user_32,192.168.1.28,Chrome-Mobile,SG,1,0.0,35,79,1,-2314.0000121833336,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 23:10:00.393949,user_32,192.168.1.19,Chrome-Desktop,UK,1,0.0,36,80,1,-2295.9999111666666,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-08 23:55:00.387599,user_32,192.168.1.28,Safari-Desktop,US,1,0.0,37,81,0,-2251.000017,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 00:44:00.392661,user_32,192.168.1.41,Chrome-Mobile,US,1,0.0,38,82,1,-2201.9999326333336,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 04:54:00.383186,user_32,192.168.1.18,Safari-Desktop,UK,1,0.0,38,83,0,-1952.0000905499999,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 06:06:00.394645,user_32,192.168.1.3,Chrome-Mobile,DE,1,0.0,38,84,1,-1879.9998995666667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 08:37:00.385047,user_32,192.168.1.22,Chrome-Mobile,UK,0,0.0,38,85,1,0.0,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 09:34:00.382559,user_32,192.168.1.44,Safari-Mobile,UK,1,0.0,39,86,1,-1672.000101,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 11:32:00.388969,user_32,192.168.1.22,Firefox-Desktop,US,1,0.0,39,87,1,-1553.9999941666667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 13:49:00.391172,user_32,192.168.1.22,Safari-Desktop,IN,1,0.0,39,87,0,-1416.99995745,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 13:57:00.385151,user_32,192.168.1.1,Safari-Mobile,UK,1,0.0,40,88,1,-1409.0000578,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 14:37:00.392444,user_32,192.168.1.35,Firefox-Mobile,DE,1,0.0,41,89,1,-1368.9999362499998,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 15:49:00.386275,user_32,192.168.1.37,Firefox-Mobile,UK,1,0.0,41,90,1,-1297.0000390666667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 16:51:00.382718,user_32,192.168.1.47,Safari-Mobile,US,1,0.0,41,91,1,-1235.00009835,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 19:39:00.383456,user_32,192.168.1.38,Firefox-Desktop,US,1,0.0,41,92,1,-1067.00008605,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 21:59:00.393419,user_32,192.168.1.6,Firefox-Desktop,UK,1,0.0,41,93,1,-926.99992,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 22:00:00.388970,user_32,192.168.1.41,Firefox-Desktop,IN,1,0.0,42,94,1,-925.9999941499999,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-09 22:47:00.391142,user_32,192.168.1.7,Safari-Mobile,SG,1,0.0,43,95,1,-878.99995795,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-10 02:10:00.393440,user_32,192.168.1.16,Safari-Mobile,IN,1,1.0,43,96,1,-675.9999196499999,1,912.4095442337737,4348.842949600952,58.24800194180821,152.51009503665773
2025-05-10 03:04:00.392731,user_32,192.168.1.44,Chrome-Desktop,DE,1,0.0,44,97,1,-621.9999314666667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-10 06:39:00.390546,user_32,192.168.1.48,Firefox-Mobile,SG,1,0.0,44,98,1,-406.99996788333334,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-10 09:07:00.386269,user_32,192.168.1.9,Firefox-Mobile,IN,1,0.0,44,99,1,-259.0000391666667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-10 09:18:00.394758,user_32,192.168.1.17,Firefox-Mobile,IN,1,0.0,45,100,1,-247.99989768333336,0,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-10 10:38:00.386905,user_32,192.168.1.24,Firefox-Mobile,DE,1,0.0,45,101,1,-168.00002856666666,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-10 10:48:00.394834,user_32,192.168.1.33,Firefox-Mobile,US,1,0.0,46,102,1,-157.99989641666667,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-10 13:26:00.388619,user_32,192.168.1.33,Safari-Desktop,SG,1,0.0,46,102,0,0.0,1,286.15191600059455,1154.3938010275217,126.02518682648325,52.13777576686365
2025-05-03 17:39:00.390143,user_33,192.168.1.11,Chrome-Desktop,US,1,0.0,0,1,0,-9834.9999778,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-03 18:35:00.382617,user_33,192.168.1.7,Safari-Mobile,DE,1,0.0,1,2,1,-9779.000103233333,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-03 18:51:00.395002,user_33,192.168.1.35,Chrome-Mobile,IN,1,0.0,2,3,1,-9762.999896816667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-03 23:02:00.396015,user_33,192.168.1.6,Chrome-Desktop,IN,1,0.0,2,4,0,-9511.999879933333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-03 23:28:00.392445,user_33,192.168.1.32,Firefox-Desktop,SG,1,0.0,3,5,1,-9485.999939433334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 00:50:00.395386,user_33,192.168.1.20,Safari-Mobile,US,1,0.0,3,6,1,-9403.999890416666,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 03:18:00.395356,user_33,192.168.1.20,Chrome-Desktop,UK,1,0.0,3,6,0,-9255.999890916666,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 05:31:00.395832,user_33,192.168.1.4,Safari-Desktop,UK,1,0.0,3,7,1,-9122.999882983333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 06:09:00.382912,user_33,192.168.1.15,Safari-Desktop,US,1,0.0,4,8,1,-9085.000098316666,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 07:16:00.394973,user_33,192.168.1.47,Chrome-Mobile,UK,1,0.0,4,9,1,-9017.9998973,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 07:17:00.389218,user_33,192.168.1.2,Chrome-Desktop,US,0,0.0,5,10,0,0.0,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 07:20:00.386541,user_33,192.168.1.27,Safari-Mobile,US,1,0.0,6,11,1,-9014.000037833333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 08:23:00.391237,user_33,192.168.1.45,Firefox-Desktop,UK,1,0.0,6,12,1,-8950.999959566667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 11:38:00.388304,user_33,192.168.1.43,Chrome-Desktop,SG,1,1.0,6,13,0,-8756.00000845,1,1311.3485696782368,4318.014891126151,53.387967858436255,116.32604240604351
2025-05-04 14:17:00.382080,user_33,192.168.1.38,Chrome-Desktop,IN,1,0.0,6,14,0,-8597.000112183332,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 14:32:00.382951,user_33,192.168.1.45,Chrome-Mobile,SG,1,0.0,7,15,1,-8582.000097666667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 17:36:00.385878,user_33,192.168.1.44,Chrome-Desktop,SG,1,0.0,7,16,0,-8398.000048883334,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 18:50:00.391107,user_33,192.168.1.30,Chrome-Mobile,IN,1,0.0,7,17,1,-8323.999961733332,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 20:04:00.384120,user_33,192.168.1.31,Chrome-Desktop,IN,1,0.0,7,18,0,-8250.000078183333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 21:55:00.393050,user_33,192.168.1.9,Chrome-Mobile,DE,1,0.0,7,19,1,-8138.9999293500005,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 22:06:00.383178,user_33,192.168.1.46,Firefox-Mobile,US,1,0.0,8,20,1,-8128.000093883334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 22:20:00.384429,user_33,192.168.1.9,Firefox-Mobile,US,1,0.0,9,21,1,-8114.000073033333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-04 23:54:00.391555,user_33,192.168.1.38,Chrome-Desktop,SG,1,0.0,9,22,0,-8019.9999542666665,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 00:39:00.383258,user_33,192.168.1.5,Safari-Desktop,US,1,0.0,10,23,1,-7975.000092550001,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 05:42:00.385057,user_33,192.168.1.13,Safari-Mobile,IN,1,0.0,10,24,1,-7672.000062566667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 05:56:00.389030,user_33,192.168.1.44,Safari-Mobile,IN,1,0.0,11,25,1,-7657.99999635,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 06:03:00.391522,user_33,192.168.1.25,Chrome-Desktop,UK,1,0.0,12,26,0,-7650.999954816667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 06:18:00.395382,user_33,192.168.1.48,Chrome-Mobile,IN,1,1.0,13,27,1,-7635.999890483334,1,1311.3485696782368,4318.014891126151,53.387967858436255,116.32604240604351
2025-05-05 11:28:00.382961,user_33,192.168.1.35,Safari-Mobile,IN,1,0.0,13,28,1,-7326.0000975,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 12:37:00.387998,user_33,192.168.1.4,Firefox-Desktop,SG,1,0.0,13,29,1,-7257.00001355,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 14:12:00.395790,user_33,192.168.1.49,Firefox-Mobile,UK,1,0.0,13,30,1,-7161.999883683334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 15:00:00.385020,user_33,192.168.1.11,Safari-Mobile,IN,1,0.0,14,31,1,-7114.000063183334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 19:50:00.394835,user_33,192.168.1.45,Chrome-Desktop,DE,1,0.0,14,32,0,-6823.9998996,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 21:04:00.388266,user_33,192.168.1.50,Firefox-Mobile,IN,1,0.0,14,33,1,-6750.000009083334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 22:29:00.388712,user_33,192.168.1.28,Safari-Mobile,SG,1,0.0,14,34,1,-6665.00000165,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-05 23:11:00.386692,user_33,192.168.1.27,Firefox-Mobile,UK,1,0.0,15,35,1,-6623.000035316667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 01:00:00.385499,user_33,192.168.1.45,Safari-Mobile,US,1,0.0,15,36,1,-6514.0000552,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 02:23:00.385354,user_33,192.168.1.32,Firefox-Desktop,US,1,0.0,15,37,1,-6431.000057616667,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 06:16:00.392970,user_33,192.168.1.30,Safari-Desktop,US,1,0.0,15,38,1,-6197.999930683333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 10:42:00.383596,user_33,192.168.1.43,Chrome-Mobile,SG,0,0.0,15,39,1,0.0,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 11:09:00.382950,user_33,192.168.1.33,Firefox-Desktop,UK,1,0.0,16,40,1,-5905.0000976833335,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 11:21:00.385965,user_33,192.168.1.50,Firefox-Desktop,US,1,0.0,17,41,1,-5893.000047433334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 11:49:00.387173,user_33,192.168.1.40,Chrome-Desktop,SG,0,0.0,18,42,0,0.0,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 13:53:00.384844,user_33,192.168.1.20,Firefox-Mobile,IN,1,0.0,18,43,1,-5741.000066116667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 18:36:00.382514,user_33,192.168.1.38,Safari-Mobile,US,1,0.0,18,44,1,-5458.00010495,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-06 19:48:00.386976,user_33,192.168.1.40,Safari-Mobile,SG,1,0.0,18,45,1,-5386.000030583334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 00:32:00.393278,user_33,192.168.1.43,Firefox-Desktop,US,1,0.0,18,46,1,-5101.99992555,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 04:31:00.386738,user_33,192.168.1.9,Safari-Desktop,US,1,0.0,18,47,1,-4863.00003455,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 05:15:00.383303,user_33,192.168.1.29,Safari-Desktop,US,1,0.0,19,48,1,-4819.0000918,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 07:31:00.395013,user_33,192.168.1.21,Firefox-Mobile,DE,1,0.0,19,49,1,-4682.999896633333,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 07:54:00.394769,user_33,192.168.1.10,Chrome-Mobile,US,1,0.0,20,50,1,-4659.9999007,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 08:04:00.396061,user_33,192.168.1.18,Safari-Mobile,DE,1,0.0,21,51,1,-4649.999879166667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 08:34:00.393763,user_33,192.168.1.41,Safari-Mobile,US,1,0.0,22,52,1,-4619.999917466667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 10:14:00.387376,user_33,192.168.1.15,Chrome-Mobile,US,0,0.0,22,53,1,0.0,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 10:39:00.395899,user_33,192.168.1.32,Firefox-Mobile,US,1,0.0,23,54,1,-4494.999881866666,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 12:18:00.383983,user_33,192.168.1.7,Safari-Mobile,UK,1,0.0,23,55,1,-4396.000080466666,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 13:16:00.395292,user_33,192.168.1.43,Safari-Desktop,SG,1,0.0,24,56,1,-4337.999891983333,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 17:42:00.394639,user_33,192.168.1.37,Safari-Desktop,IN,1,0.0,24,57,1,-4071.9999028666666,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 20:42:00.383679,user_33,192.168.1.8,Firefox-Mobile,SG,1,0.0,24,58,1,-3892.0000855333333,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 21:30:00.391535,user_33,192.168.1.2,Chrome-Desktop,DE,1,0.0,25,59,0,-3843.9999546000004,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-07 23:55:00.385071,user_33,192.168.1.36,Chrome-Mobile,DE,1,0.0,25,60,1,-3699.000062333333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 03:10:00.382577,user_33,192.168.1.30,Safari-Mobile,IN,1,0.0,25,61,1,-3504.0001039,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 04:01:00.382648,user_33,192.168.1.33,Safari-Mobile,IN,1,0.0,26,62,1,-3453.000102716667,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 08:50:00.395891,user_33,192.168.1.22,Safari-Desktop,IN,1,0.0,26,63,1,-3163.9998819999996,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 09:55:00.391792,user_33,192.168.1.17,Firefox-Mobile,SG,1,0.0,26,64,1,-3098.999950316667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 10:31:00.384273,user_33,192.168.1.36,Firefox-Mobile,SG,1,0.0,27,65,1,-3063.0000756333334,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 10:41:00.393027,user_33,192.168.1.46,Firefox-Mobile,US,1,0.0,28,66,1,-3052.9999297333334,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 12:31:00.393322,user_33,192.168.1.24,Chrome-Desktop,SG,0,0.0,28,67,0,0.0,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 12:57:00.387983,user_33,192.168.1.43,Safari-Desktop,IN,1,0.0,29,68,1,-2917.0000138,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 13:12:00.393315,user_33,192.168.1.24,Safari-Mobile,IN,1,0.0,30,69,1,-2901.999924933333,0,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 13:24:00.382747,user_33,192.168.1.46,Chrome-Desktop,DE,1,0.0,31,70,0,-2890.0001010666665,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 15:11:00.382267,user_33,192.168.1.40,Safari-Desktop,US,1,0.0,31,71,1,-2783.000109066667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 16:37:00.387679,user_33,192.168.1.4,Firefox-Desktop,SG,1,0.0,31,72,1,-2697.000018866667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 19:30:00.389247,user_33,192.168.1.36,Firefox-Desktop,UK,1,0.0,31,73,1,-2523.9999927333333,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 19:34:00.385450,user_33,192.168.1.10,Chrome-Desktop,SG,1,0.0,32,74,0,-2520.000056016667,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 19:39:00.389543,user_33,192.168.1.3,Safari-Mobile,IN,1,0.0,33,75,1,-2514.9999878000003,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 20:23:00.392276,user_33,192.168.1.22,Safari-Desktop,US,1,0.0,34,76,1,-2470.99994225,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 20:53:00.383809,user_33,192.168.1.1,Chrome-Desktop,SG,1,0.0,35,77,0,-2441.0000833666663,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-08 21:20:00.382252,user_33,192.168.1.49,Chrome-Desktop,IN,1,0.0,36,78,0,-2414.0001093166666,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-09 01:47:00.385066,user_33,192.168.1.32,Chrome-Mobile,DE,1,0.0,36,79,1,-2147.0000624166664,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
2025-05-09 03:15:00.388797,user_33,192.168.1.19,Safari-Desktop,UK,1,0.0,36,80,1,-2059.0000002333336,1,359.9337522445299,1075.0935687781496,97.64997123544508,40.70209823406671
